seed,tracker,scans,total_births,total_confirmed_births,rms_gospa,rms_localization,rms_missed,rms_false,early_rms_gospa,late_rms_gospa,mean_cardinality_error,mean_false_targets,mean_missed_targets,final_birth_atoms,recurrent_birth_atoms,spurious_birth_atoms,birth_region_error,runtime_seconds
18,fixed_broad_birth,96,218,0,5.221593367202468,0.8381749772051221,3.679900360969936,3.608439182435161,5.355496128577179,5.153337418316079,0.4270833333333333,0.2604166666666667,0.2708333333333333,0,0,0,nan,0.14490438485518098
18,measurement_driven_birth,96,554,0,4.907785662889367,0.8055185366348929,4.269562819149833,2.282177322938192,5.042607584619847,4.838966268022626,0.4479166666666667,0.10416666666666667,0.3645833333333333,0,0,0,nan,0.16225628275424242
18,dp_immediate,96,24,0,7.031105582962859,0.6914567126278716,6.808389432653413,1.613743060919757,6.980482752865522,7.056280808374246,0.8958333333333334,0.052083333333333336,0.9270833333333334,9,5,4,3.722600771669654,0.16694817785173655
18,dp_delayed_append,96,72,17,5.467144095008689,0.8502928253970593,4.7871355387816905,2.5,4.76140436597214,5.787833019812622,0.5,0.125,0.4583333333333333,17,0,0,0.580662512522039,0.20953994616866112
18,dp_delayed_recluster,96,74,17,5.368986984205801,0.8372701096846195,4.677071733467427,2.5,4.749693061981346,5.653250371542027,0.4791666666666667,0.125,0.4375,5,2,0,1.4946841534196742,0.14350319979712367
18,oracle_birth,96,23,0,3.7612888857532405,0.7782206727042054,3.0618621784789726,2.041241452319315,3.138159484107604,4.0369442217213045,0.2708333333333333,0.08333333333333333,0.1875,2,2,0,0.0,0.07804524712264538
19,fixed_broad_birth,96,223,0,4.5729858474762075,0.7744027125583258,3.307189138830738,3.0618621784789726,4.878173190930532,4.412483711184649,0.40625,0.1875,0.21875,0,0,0,nan,0.14026324823498726
19,measurement_driven_birth,96,537,0,4.943700700858954,0.694149325678542,4.208127057650866,2.5,5.478042021060668,4.653578487278015,0.4791666666666667,0.125,0.3541666666666667,0,0,0,nan,0.15674949996173382
19,dp_immediate,96,29,0,7.052688189646209,0.5111203710560257,6.7700320038633,1.9094065395649333,6.744869857889243,7.20166517901459,0.8645833333333334,0.07291666666666667,0.9166666666666666,12,7,6,8.635713432006948,0.19632899900898337
19,dp_delayed_append,96,106,13,4.276531690070481,0.7618332907163824,3.38501600193165,2.5,4.875967381160643,3.942785309041609,0.3541666666666667,0.125,0.22916666666666666,13,0,0,0.6905002988086573,0.17408983083441854
19,dp_delayed_recluster,96,105,13,4.2140561437866655,0.7554926756667766,3.307189138830738,2.5,4.875967381160643,3.8405565772955264,0.34375,0.125,0.21875,3,2,0,1.5021980631806802,0.11931899469345808
19,oracle_birth,96,21,0,4.0120796024526415,0.686864423606687,3.227486121839514,2.282177322938192,4.708919849425254,3.6136146765350117,0.3125,0.10416666666666667,0.20833333333333334,2,2,0,0.0,0.06998020969331264
20,fixed_broad_birth,96,219,0,5.238262775586336,1.1822564186447848,3.5355339059327378,3.679900360969936,5.580690459652764,5.058363604557357,0.4166666666666667,0.2708333333333333,0.25,0,0,0,nan,0.15454319771379232
