seed,spawn_interval,birth_events,tracker,rms_gospa,rms_missed,rms_false
128,8,12,fixed_broad_birth,5.161447886309052,2.9755951785595207,4.14578098794425
128,8,12,measurement_driven_birth,4.570065076926614,3.952847075210474,2.165063509461097
128,8,12,dp_delayed_recluster,4.489985230433878,3.227486121839514,2.9755951785595207
128,12,8,fixed_broad_birth,4.53422413500368,2.9755951785595207,3.38501600193165
128,12,8,measurement_driven_birth,4.58477312892827,3.886407938787006,2.3935677693908453
128,12,8,dp_delayed_recluster,4.384575304847767,3.5355339059327378,2.5
128,16,6,fixed_broad_birth,4.305552811424644,2.165063509461097,3.679900360969936
128,16,6,measurement_driven_birth,3.5731150258627613,2.7950849718747373,2.165063509461097
128,16,6,dp_delayed_recluster,3.58321516577526,2.3935677693908453,2.6020824993326657
129,6,16,fixed_broad_birth,5.913836799240615,4.330127018922194,3.886407938787006
129,6,16,measurement_driven_birth,6.07963843728927,5.35218024111047,2.7003086243366083
129,6,16,dp_delayed_recluster,5.1114334085312825,4.018187817080398,2.9755951785595207
129,8,12,fixed_broad_birth,4.735164046414533,2.886751345948129,3.679900360969936
129,8,12,measurement_driven_birth,4.5575288017030235,3.8188130791298667,2.3935677693908453
129,8,12,dp_delayed_recluster,4.4526988562398095,3.1457643480294792,3.0618621784789726
129,12,8,fixed_broad_birth,4.192623887133349,2.5,3.307189138830738
129,12,8,measurement_driven_birth,4.059521144011952,3.227486121839514,2.3935677693908453
129,12,8,dp_delayed_recluster,3.796081983341521,2.5,2.7950849718747373
129,16,6,fixed_broad_birth,3.6605339390943956,2.041241452319315,2.9755951785595207
129,16,6,measurement_driven_birth,3.7156105065995417,3.1457643480294792,1.9094065395649333
129,16,6,dp_delayed_recluster,3.9854130559835728,3.1457643480294792,2.3935677693908453
130,6,16,fixed_broad_birth,5.956840883371926,4.269562819149833,4.018187817080398
130,6,16,measurement_driven_birth,6.213923346730517,5.400617248673217,2.9755951785595207
130,6,16,dp_delayed_recluster,5.3694131051409935,4.389855730355308,2.886751345948129
130,8,12,fixed_broad_birth,5.391340997457973,2.9755951785595207,4.389855730355308
130,8,12,measurement_driven_birth,4.982009439833909,3.886407938787006,2.9755951785595207
130,8,12,dp_delayed_recluster,4.740272022049091,3.608439182435161,2.9755951785595207
130,12,8,fixed_broad_birth,4.13160448437355,2.165063509461097,3.4610932762158644
130,12,8,measurement_driven_birth,3.441227223584412,2.886751345948129,1.7677669529663689
130,12,8,dp_delayed_recluster,3.467120466319968,2.041241452319315,2.7003086243366083
130,16,6,fixed_broad_birth,3.955960709993142,2.3935677693908453,3.0618621784789726
130,16,6,measurement_driven_birth,3.8006089352771486,3.227486121839514,1.9094065395649333
130,16,6,dp_delayed_recluster,3.382035621866218,2.3935677693908453,2.282177322938192
131,6,16,fixed_broad_birth,5.3407949078365995,3.886407938787006,3.5355339059327378
131,6,16,measurement_driven_birth,5.325733756568327,4.330127018922194,2.9755951785595207
131,6,16,dp_delayed_recluster,5.140978447164463,3.952847075210474,3.1457643480294792
131,8,12,fixed_broad_birth,5.251256448882384,3.8188130791298667,3.5355339059327378
131,8,12,measurement_driven_birth,4.887885121498351,4.269562819149833,2.282177322938192
131,8,12,dp_delayed_recluster,5.6062941904471195,4.677071733467427,2.9755951785595207
131,12,8,fixed_broad_birth,4.545107590320341,3.227486121839514,3.1457643480294792
131,12,8,measurement_driven_birth,4.537876770045918,4.14578098794425,1.7677669529663689
131,12,8,dp_delayed_recluster,4.373873928505036,3.5355339059327378,2.5
131,16,6,fixed_broad_birth,3.461630032538029,2.165063509461097,2.6020824993326657
131,16,6,measurement_driven_birth,3.302798270376627,2.6020824993326657,1.9094065395649333
131,16,6,dp_delayed_recluster,3.4841473175290196,2.3935677693908453,2.3935677693908453
132,6,16,fixed_broad_birth,5.844987279363308,4.330127018922194,3.8188130791298667
132,6,16,measurement_driven_birth,6.008904247156204,5.0518148554092255,3.1457643480294792
132,6,16,dp_delayed_recluster,5.562931852378289,4.330127018922194,3.38501600193165
132,8,12,fixed_broad_birth,5.059087425320378,3.307189138830738,3.75
132,8,12,measurement_driven_birth,4.896761559997468,3.952847075210474,2.7950849718747373
132,8,12,dp_delayed_recluster,5.114079065924425,4.018187817080398,3.0618621784789726
132,12,8,fixed_broad_birth,4.951991519961193,2.7950849718747373,4.018187817080398
132,12,8,measurement_driven_birth,4.386686018029442,3.679900360969936,2.282177322938192
132,12,8,dp_delayed_recluster,4.018713251526046,2.6020824993326657,2.9755951785595207
132,16,6,fixed_broad_birth,4.716637984585967,2.6020824993326657,3.886407938787006
132,16,6,measurement_driven_birth,3.7259337866752666,3.227486121839514,1.7677669529663689
132,16,6,dp_delayed_recluster,4.6039000334956715,3.608439182435161,2.7950849718747373
133,6,16,fixed_broad_birth,5.608330156580424,3.75,4.08248290463863
133,6,16,measurement_driven_birth,5.5548531919154485,4.621056877670591,2.9755951785595207
133,6,16,dp_delayed_recluster,4.96174786248409,3.608439182435161,3.307189138830738
133,8,12,fixed_broad_birth,4.9768024309052885,3.0618621784789726,3.8188130791298667
133,8,12,measurement_driven_birth,4.951931122901439,4.330127018922194,2.282177322938192
133,8,12,dp_delayed_recluster,4.119003496349869,2.886751345948129,2.7950849718747373
133,12,8,fixed_broad_birth,4.716907672618516,3.1457643480294792,3.4610932762158644
133,12,8,measurement_driven_birth,4.425862330056065,3.886407938787006,2.041241452319315
133,12,8,dp_delayed_recluster,4.069037848489621,3.1457643480294792,2.5
133,16,6,fixed_broad_birth,4.422435497220066,2.5,3.608439182435161
133,16,6,measurement_driven_birth,3.8492931502795864,3.227486121839514,2.041241452319315
133,16,6,dp_delayed_recluster,3.7817285163042396,2.7003086243366083,2.6020824993326657
134,6,16,fixed_broad_birth,5.473489984167482,4.269562819149833,3.307189138830738
134,6,16,measurement_driven_birth,5.78944377272727,5.0518148554092255,2.7003086243366083
134,6,16,dp_delayed_recluster,5.796297329641771,4.732423621500228,2.9755951785595207
134,8,12,fixed_broad_birth,4.961568804779984,3.4610932762158644,3.4610932762158644
134,8,12,measurement_driven_birth,5.006241435629437,4.448782605013046,2.165063509461097
134,8,12,dp_delayed_recluster,4.361978933442936,3.307189138830738,2.7003086243366083
134,12,8,fixed_broad_birth,4.320754870070891,2.7003086243366083,3.307189138830738
134,12,8,measurement_driven_birth,3.934181803039981,3.227486121839514,2.165063509461097
134,12,8,dp_delayed_recluster,4.302817943340516,3.4610932762158644,2.3935677693908453
134,16,6,fixed_broad_birth,4.00143765569322,2.165063509461097,3.307189138830738
134,16,6,measurement_driven_birth,3.5136857829046417,2.7950849718747373,2.041241452319315
134,16,6,dp_delayed_recluster,3.363778838032548,2.282177322938192,2.3935677693908453
135,6,16,fixed_broad_birth,5.729297660803426,3.886407938787006,4.08248290463863
135,6,16,measurement_driven_birth,5.71046116518996,4.947642536265799,2.7003086243366083
135,6,16,dp_delayed_recluster,5.287500431398077,4.269562819149833,2.9755951785595207
135,8,12,fixed_broad_birth,5.120686348290823,3.227486121839514,3.8188130791298667
135,8,12,measurement_driven_birth,4.925272135467886,4.08248290463863,2.6020824993326657
135,8,12,dp_delayed_recluster,4.407061486423838,3.1457643480294792,2.886751345948129
135,12,8,fixed_broad_birth,4.2697263276536646,2.3935677693908453,3.4610932762158644
135,12,8,measurement_driven_birth,3.8118441211315957,3.227486121839514,1.9094065395649333
135,12,8,dp_delayed_recluster,3.457121560113485,2.3935677693908453,2.3935677693908453
135,16,6,fixed_broad_birth,3.9226592721057907,1.9094065395649333,3.38501600193165
135,16,6,measurement_driven_birth,3.01956938549969,2.5,1.613743060919757
135,16,6,dp_delayed_recluster,3.2689610657780133,1.9094065395649333,2.6020824993326657
136,6,16,fixed_broad_birth,5.799625492194658,3.8188130791298667,4.269562819149833
136,6,16,measurement_driven_birth,5.607677706625359,4.677071733467427,2.9755951785595207
136,6,16,dp_delayed_recluster,5.043026956397817,3.886407938787006,3.0618621784789726
136,8,12,fixed_broad_birth,5.031604102797805,3.679900360969936,3.307189138830738
136,8,12,measurement_driven_birth,5.105021561477752,4.330127018922194,2.6020824993326657
136,8,12,dp_delayed_recluster,4.160193037584641,3.307189138830738,2.3935677693908453
136,12,8,fixed_broad_birth,4.684914858052307,2.9755951785595207,3.5355339059327378
136,12,8,measurement_driven_birth,4.196447999599008,3.679900360969936,1.9094065395649333
136,12,8,dp_delayed_recluster,3.884517395640783,2.9755951785595207,2.3935677693908453
136,16,6,fixed_broad_birth,4.3476479213369,2.3935677693908453,3.5355339059327378
136,16,6,measurement_driven_birth,3.7809273423829377,3.227486121839514,1.9094065395649333
136,16,6,dp_delayed_recluster,4.5268129888188,3.4610932762158644,2.7950849718747373
137,6,16,fixed_broad_birth,5.343070392760037,3.75,3.679900360969936
137,6,16,measurement_driven_birth,5.088679460704359,4.269562819149833,2.6020824993326657
137,6,16,dp_delayed_recluster,4.949645198495373,3.679900360969936,3.1457643480294792
137,8,12,fixed_broad_birth,4.991539208803762,3.307189138830738,3.608439182435161
137,8,12,measurement_driven_birth,4.601791648177994,4.08248290463863,1.9094065395649333
137,8,12,dp_delayed_recluster,4.982268682465798,4.08248290463863,2.7003086243366083
137,12,8,fixed_broad_birth,4.49569617333013,2.6020824993326657,3.608439182435161
137,12,8,measurement_driven_birth,4.064684121192515,3.227486121839514,2.3935677693908453
137,12,8,dp_delayed_recluster,4.109551958277839,2.886751345948129,2.7003086243366083
137,16,6,fixed_broad_birth,3.9415289718421302,2.041241452319315,3.227486121839514
137,16,6,measurement_driven_birth,3.721193210531919,2.9755951785595207,2.165063509461097
137,16,6,dp_delayed_recluster,3.4410542042868633,2.165063509461097,2.6020824993326657
138,6,16,fixed_broad_birth,5.899077155873467,3.608439182435161,4.564354645876384
138,6,16,measurement_driven_birth,5.360693267053278,4.448782605013046,2.7950849718747373
138,6,16,dp_delayed_recluster,5.0854849046393955,3.5355339059327378,3.5355339059327378
138,8,12,fixed_broad_birth,4.981038309276182,3.4610932762158644,3.38501600193165
138,8,12,measurement_driven_birth,4.83853486853689,4.269562819149833,2.165063509461097
138,8,12,dp_delayed_recluster,4.463618124066561,3.38501600193165,2.7950849718747373
138,12,8,fixed_broad_birth,4.157271363657678,2.165063509461097,3.38501600193165
138,12,8,measurement_driven_birth,4.1288687825484605,3.227486121839514,2.5
138,12,8,dp_delayed_recluster,3.672774836135459,2.5,2.6020824993326657
138,16,6,fixed_broad_birth,4.509146099343651,2.7950849718747373,3.4610932762158644
138,16,6,measurement_driven_birth,3.599401081278474,2.9755951785595207,1.9094065395649333
138,16,6,dp_delayed_recluster,3.939503689145706,2.6020824993326657,2.886751345948129
139,6,16,fixed_broad_birth,5.7273325546163365,3.8188130791298667,4.14578098794425
139,6,16,measurement_driven_birth,5.576651727989427,4.732423621500228,2.7950849718747373
139,6,16,dp_delayed_recluster,4.954860450453898,3.75,3.0618621784789726
139,8,12,fixed_broad_birth,4.791177392769563,2.9755951785595207,3.679900360969936
139,8,12,measurement_driven_birth,4.619785905671425,3.679900360969936,2.7003086243366083
139,8,12,dp_delayed_recluster,4.276912477724233,2.886751345948129,3.0618621784789726
139,12,8,fixed_broad_birth,4.185165331721079,2.5,3.307189138830738
139,12,8,measurement_driven_birth,3.5767150325440245,2.886751345948129,2.041241452319315
139,12,8,dp_delayed_recluster,3.672230344797735,2.3935677693908453,2.7003086243366083
139,16,6,fixed_broad_birth,4.130245151064699,2.3935677693908453,3.307189138830738
139,16,6,measurement_driven_birth,3.852059964813736,2.9755951785595207,2.3935677693908453
139,16,6,dp_delayed_recluster,3.8668162139584488,2.7950849718747373,2.6020824993326657
140,6,16,fixed_broad_birth,4.870073461612731,3.0618621784789726,3.5355339059327378
140,6,16,measurement_driven_birth,5.388672064134603,4.448782605013046,2.886751345948129
140,6,16,dp_delayed_recluster,4.396713065913793,3.1457643480294792,2.886751345948129
140,8,12,fixed_broad_birth,4.824507075571433,3.0618621784789726,3.608439182435161
140,8,12,measurement_driven_birth,4.6401822583148,3.8188130791298667,2.5
140,8,12,dp_delayed_recluster,4.112414500819776,3.227486121839514,2.3935677693908453
140,12,8,fixed_broad_birth,4.982894703725383,3.307189138830738,3.608439182435161
140,12,8,measurement_driven_birth,4.193527459270116,3.4610932762158644,2.282177322938192
140,12,8,dp_delayed_recluster,4.14478308084972,3.1457643480294792,2.6020824993326657
140,16,6,fixed_broad_birth,4.762964304905162,2.7003086243366083,3.886407938787006
140,16,6,measurement_driven_birth,4.045477218977601,3.307189138830738,2.282177322938192
140,16,6,dp_delayed_recluster,3.8609427023770566,2.7003086243366083,2.7003086243366083
141,6,16,fixed_broad_birth,5.283072072858588,3.38501600193165,3.952847075210474
141,6,16,measurement_driven_birth,5.513187262135666,4.5069390943299865,3.0618621784789726
141,6,16,dp_delayed_recluster,4.89675695730507,3.5355339059327378,3.227486121839514
141,8,12,fixed_broad_birth,4.963928290580915,3.4610932762158644,3.4610932762158644
141,8,12,measurement_driven_birth,4.9498259565614875,4.269562819149833,2.3935677693908453
141,8,12,dp_delayed_recluster,5.061750695277993,4.208127057650866,2.7003086243366083
141,12,8,fixed_broad_birth,4.929906291091833,3.307189138830738,3.608439182435161
141,12,8,measurement_driven_birth,3.930655275501596,3.227486121839514,2.165063509461097
141,12,8,dp_delayed_recluster,4.498381309664851,3.5355339059327378,2.7003086243366083
141,16,6,fixed_broad_birth,4.175409672684445,2.165063509461097,3.5355339059327378
141,16,6,measurement_driven_birth,3.6395715737858136,2.7950849718747373,2.282177322938192
141,16,6,dp_delayed_recluster,3.4994226629132554,2.041241452319315,2.7950849718747373
142,6,16,fixed_broad_birth,5.494465731563145,3.307189138830738,4.14578098794425
142,6,16,measurement_driven_birth,5.408161920441955,4.621056877670591,2.7003086243366083
142,6,16,dp_delayed_recluster,4.755689707607433,3.4610932762158644,3.0618621784789726
142,8,12,fixed_broad_birth,5.277437496867226,3.75,3.608439182435161
142,8,12,measurement_driven_birth,5.168301232167155,4.5069390943299865,2.3935677693908453
142,8,12,dp_delayed_recluster,4.537186338856302,3.5355339059327378,2.7003086243366083
142,12,8,fixed_broad_birth,4.7421801942829775,2.6020824993326657,3.886407938787006
142,12,8,measurement_driven_birth,3.5826264919311317,3.0618621784789726,1.7677669529663689
142,12,8,dp_delayed_recluster,3.5369057903438916,2.5,2.3935677693908453
142,16,6,fixed_broad_birth,4.24304327897413,2.5,3.38501600193165
142,16,6,measurement_driven_birth,3.5713420152434194,3.227486121839514,1.4433756729740645
142,16,6,dp_delayed_recluster,3.649758749501997,2.6020824993326657,2.5
143,6,16,fixed_broad_birth,5.395251290518451,3.75,3.75
143,6,16,measurement_driven_birth,5.286091419364825,4.677071733467427,2.041241452319315
143,6,16,dp_delayed_recluster,4.423204029682153,3.38501600193165,2.7003086243366083
143,8,12,fixed_broad_birth,4.726012023400151,2.9755951785595207,3.5355339059327378
143,8,12,measurement_driven_birth,4.854724716158583,3.952847075210474,2.7003086243366083
143,8,12,dp_delayed_recluster,4.322212146339596,2.9755951785595207,2.9755951785595207
143,12,8,fixed_broad_birth,4.738207789731115,3.0618621784789726,3.5355339059327378
143,12,8,measurement_driven_birth,4.375358760477176,3.75,2.165063509461097
143,12,8,dp_delayed_recluster,4.435248113027674,3.679900360969936,2.3935677693908453
143,16,6,fixed_broad_birth,4.252031190076325,2.165063509461097,3.608439182435161
143,16,6,measurement_driven_birth,3.6470701850570815,2.6020824993326657,2.5
143,16,6,dp_delayed_recluster,4.921428623181683,3.8188130791298667,3.0618621784789726
144,6,16,fixed_broad_birth,5.513465591286658,3.952847075210474,3.75
144,6,16,measurement_driven_birth,5.7850637763635175,5.0,2.7950849718747373
144,6,16,dp_delayed_recluster,4.87034702464755,3.8188130791298667,2.886751345948129
144,8,12,fixed_broad_birth,4.80131358497196,3.1457643480294792,3.5355339059327378
144,8,12,measurement_driven_birth,4.675501585432936,3.8188130791298667,2.6020824993326657
144,8,12,dp_delayed_recluster,4.0481358903833,2.886751345948129,2.7003086243366083
144,12,8,fixed_broad_birth,4.18834528112422,2.7950849718747373,3.0618621784789726
144,12,8,measurement_driven_birth,4.057370667236857,3.5355339059327378,1.9094065395649333
144,12,8,dp_delayed_recluster,3.666676236936426,2.886751345948129,2.165063509461097
144,16,6,fixed_broad_birth,3.5791715137505364,1.9094065395649333,2.9755951785595207
144,16,6,measurement_driven_birth,3.34988078485755,2.6020824993326657,2.041241452319315
144,16,6,dp_delayed_recluster,3.112063375243342,2.041241452319315,2.282177322938192
145,6,16,fixed_broad_birth,5.135080349633572,3.952847075210474,3.1457643480294792
145,6,16,measurement_driven_birth,5.42486365272973,4.732423621500228,2.5
145,6,16,dp_delayed_recluster,4.832168365270903,3.952847075210474,2.6020824993326657
145,8,12,fixed_broad_birth,4.5677083520074095,3.0618621784789726,3.307189138830738
145,8,12,measurement_driven_birth,4.619246366042089,3.886407938787006,2.3935677693908453
145,8,12,dp_delayed_recluster,4.235987347273155,3.227486121839514,2.6020824993326657
145,12,8,fixed_broad_birth,4.073920599704379,2.165063509461097,3.38501600193165
145,12,8,measurement_driven_birth,3.801640032477076,2.9755951785595207,2.282177322938192
145,12,8,dp_delayed_recluster,3.524636854368991,2.282177322938192,2.6020824993326657
145,16,6,fixed_broad_birth,3.6601733409000374,2.041241452319315,2.9755951785595207
145,16,6,measurement_driven_birth,3.1227454265240637,2.5,1.7677669529663689
145,16,6,dp_delayed_recluster,3.108532013508021,2.041241452319315,2.282177322938192
146,6,16,fixed_broad_birth,5.748480788032291,3.952847075210474,3.952847075210474
146,6,16,measurement_driven_birth,5.578489090129809,4.894725051862804,2.5
146,6,16,dp_delayed_recluster,5.365585372494303,4.448782605013046,2.7950849718747373
146,8,12,fixed_broad_birth,5.011601753655267,3.608439182435161,3.38501600193165
146,8,12,measurement_driven_birth,5.204518217114766,4.5069390943299865,2.5
146,8,12,dp_delayed_recluster,4.465752553041844,3.38501600193165,2.7950849718747373
146,12,8,fixed_broad_birth,4.43496237645077,2.5,3.608439182435161
146,12,8,measurement_driven_birth,3.7982707312473587,3.227486121839514,1.9094065395649333
146,12,8,dp_delayed_recluster,3.87346460764583,2.7003086243366083,2.7003086243366083
146,16,6,fixed_broad_birth,3.6634709665740743,1.7677669529663689,3.1457643480294792
146,16,6,measurement_driven_birth,3.1987217783093596,2.6020824993326657,1.7677669529663689
146,16,6,dp_delayed_recluster,3.133366460800909,1.9094065395649333,2.3935677693908453
147,6,16,fixed_broad_birth,5.626659731150183,3.5355339059327378,4.269562819149833
147,6,16,measurement_driven_birth,5.481580861905123,4.389855730355308,3.1457643480294792
147,6,16,dp_delayed_recluster,4.611052345234602,3.227486121839514,3.1457643480294792
147,8,12,fixed_broad_birth,4.62841578693286,3.1457643480294792,3.307189138830738
147,8,12,measurement_driven_birth,4.882886721568555,4.08248290463863,2.6020824993326657
147,8,12,dp_delayed_recluster,4.091848300422596,3.0618621784789726,2.6020824993326657
147,12,8,fixed_broad_birth,4.078361917470699,2.5,3.1457643480294792
147,12,8,measurement_driven_birth,4.076208139363788,3.307189138830738,2.282177322938192
147,12,8,dp_delayed_recluster,3.9557644291267677,2.7950849718747373,2.7003086243366083
147,16,6,fixed_broad_birth,4.417110274063863,2.7950849718747373,3.38501600193165
147,16,6,measurement_driven_birth,3.913035358087216,3.307189138830738,2.041241452319315
147,16,6,dp_delayed_recluster,4.109712006722567,3.227486121839514,2.5
148,6,16,fixed_broad_birth,5.519245304636018,3.5355339059327378,4.14578098794425
148,6,16,measurement_driven_birth,5.465832251747183,4.621056877670591,2.7950849718747373
148,6,16,dp_delayed_recluster,4.699562946199515,3.5355339059327378,2.9755951785595207
148,8,12,fixed_broad_birth,5.2078179062908925,3.307189138830738,3.886407938787006
148,8,12,measurement_driven_birth,4.955481472350247,4.330127018922194,2.282177322938192
148,8,12,dp_delayed_recluster,4.36952722405532,3.1457643480294792,2.886751345948129
148,12,8,fixed_broad_birth,4.8457064220009824,2.9755951785595207,3.75
148,12,8,measurement_driven_birth,4.263510657360161,3.75,1.7677669529663689
148,12,8,dp_delayed_recluster,4.907839373622602,3.952847075210474,2.7950849718747373
148,16,6,fixed_broad_birth,4.249520836178943,1.9094065395649333,3.75
148,16,6,measurement_driven_birth,3.4294177749380994,2.5,2.282177322938192
148,16,6,dp_delayed_recluster,3.7322023081552556,2.165063509461097,2.9755951785595207
149,6,16,fixed_broad_birth,4.955706015135342,3.0618621784789726,3.75
149,6,16,measurement_driven_birth,5.285495962082257,4.330127018922194,2.886751345948129
149,6,16,dp_delayed_recluster,5.1989856768719385,4.14578098794425,2.9755951785595207
149,8,12,fixed_broad_birth,5.162300986083053,3.0618621784789726,4.018187817080398
149,8,12,measurement_driven_birth,4.854323786604015,3.886407938787006,2.7950849718747373
149,8,12,dp_delayed_recluster,4.540680503854645,3.1457643480294792,3.1457643480294792
149,12,8,fixed_broad_birth,3.8215866170876462,2.282177322938192,2.886751345948129
149,12,8,measurement_driven_birth,3.430583884751268,2.886751345948129,1.7677669529663689
149,12,8,dp_delayed_recluster,3.7552838919048974,2.886751345948129,2.165063509461097
149,16,6,fixed_broad_birth,4.050308480613967,2.282177322938192,3.307189138830738
149,16,6,measurement_driven_birth,3.6457452674733632,3.1457643480294792,1.7677669529663689
149,16,6,dp_delayed_recluster,3.7087223662133377,2.3935677693908453,2.7950849718747373
150,6,16,fixed_broad_birth,5.547599457019348,4.269562819149833,3.38501600193165
150,6,16,measurement_driven_birth,5.661557973533969,4.7871355387816905,2.886751345948129
150,6,16,dp_delayed_recluster,5.465880905508681,4.677071733467427,2.6020824993326657
150,8,12,fixed_broad_birth,4.658641822547743,2.9755951785595207,3.4610932762158644
150,8,12,measurement_driven_birth,4.5850726463241696,3.886407938787006,2.282177322938192
150,8,12,dp_delayed_recluster,4.497943708842957,3.4610932762158644,2.7003086243366083
150,12,8,fixed_broad_birth,4.295741303883969,2.886751345948129,3.0618621784789726
150,12,8,measurement_driven_birth,4.251995126073224,3.608439182435161,2.165063509461097
150,12,8,dp_delayed_recluster,4.431766125842898,3.38501600193165,2.7003086243366083
150,16,6,fixed_broad_birth,4.663775338113656,2.886751345948129,3.608439182435161
150,16,6,measurement_driven_birth,4.253051427134827,3.608439182435161,2.165063509461097
150,16,6,dp_delayed_recluster,3.803352689623001,2.5,2.7950849718747373
151,6,16,fixed_broad_birth,5.51480199617994,3.952847075210474,3.608439182435161
151,6,16,measurement_driven_birth,5.844769552782872,5.0,2.7003086243366083
151,6,16,dp_delayed_recluster,5.19769487316597,4.018187817080398,3.1457643480294792
151,8,12,fixed_broad_birth,4.458919765163747,2.886751345948129,3.307189138830738
151,8,12,measurement_driven_birth,4.452899863703768,3.608439182435161,2.5
151,8,12,dp_delayed_recluster,4.218163870513295,2.9755951785595207,2.886751345948129
151,12,8,fixed_broad_birth,4.19548733102199,2.9755951785595207,2.886751345948129
151,12,8,measurement_driven_birth,4.192572976930224,3.5355339059327378,2.165063509461097
151,12,8,dp_delayed_recluster,3.7382862460673083,2.9755951785595207,2.165063509461097
151,16,6,fixed_broad_birth,4.140008576499086,2.165063509461097,3.4610932762158644
151,16,6,measurement_driven_birth,3.4422142860659513,2.7003086243366083,2.041241452319315
151,16,6,dp_delayed_recluster,3.286433438198392,2.165063509461097,2.3935677693908453
152,6,16,fixed_broad_birth,4.8168859279359255,3.307189138830738,3.38501600193165
152,6,16,measurement_driven_birth,5.272455461649248,4.389855730355308,2.7950849718747373
152,6,16,dp_delayed_recluster,4.77587560242973,3.75,2.7003086243366083
152,8,12,fixed_broad_birth,5.42403711753246,3.5355339059327378,4.018187817080398
152,8,12,measurement_driven_birth,4.690400383452901,3.886407938787006,2.5
152,8,12,dp_delayed_recluster,4.408712097478545,3.227486121839514,2.886751345948129
152,12,8,fixed_broad_birth,4.710848559521361,2.7950849718747373,3.75
152,12,8,measurement_driven_birth,3.8556976017290654,3.38501600193165,1.7677669529663689
152,12,8,dp_delayed_recluster,4.053943867041455,2.7950849718747373,2.886751345948129
152,16,6,fixed_broad_birth,3.9244729221888424,1.9094065395649333,3.38501600193165
152,16,6,measurement_driven_birth,3.1049478389229885,2.5,1.7677669529663689
152,16,6,dp_delayed_recluster,3.2708067483881895,1.9094065395649333,2.6020824993326657
153,6,16,fixed_broad_birth,5.44410534358994,3.8188130791298667,3.608439182435161
153,6,16,measurement_driven_birth,5.9036152525087,5.204164998665331,2.3935677693908453
153,6,16,dp_delayed_recluster,4.9125313628005625,3.952847075210474,2.7003086243366083
153,8,12,fixed_broad_birth,5.733778083354554,4.269562819149833,3.75
153,8,12,measurement_driven_birth,5.633311515318187,4.841229182759271,2.7950849718747373
153,8,12,dp_delayed_recluster,5.222604694442263,4.208127057650866,2.9755951785595207
153,12,8,fixed_broad_birth,4.3846605607400155,2.7003086243366083,3.38501600193165
153,12,8,measurement_driven_birth,4.190949409293141,3.5355339059327378,2.165063509461097
153,12,8,dp_delayed_recluster,3.740704919981412,2.7003086243366083,2.5
153,16,6,fixed_broad_birth,3.6545191053694,2.165063509461097,2.886751345948129
153,16,6,measurement_driven_birth,3.267848959007999,2.7950849718747373,1.613743060919757
153,16,6,dp_delayed_recluster,3.292199353480782,2.3935677693908453,2.165063509461097
154,6,16,fixed_broad_birth,5.767648517537451,3.75,4.14578098794425
154,6,16,measurement_driven_birth,5.424316806887101,4.677071733467427,2.6020824993326657
154,6,16,dp_delayed_recluster,5.8396574419269465,4.841229182759271,3.0618621784789726
154,8,12,fixed_broad_birth,5.177177602868301,3.1457643480294792,4.018187817080398
154,8,12,measurement_driven_birth,4.8050488944625664,3.886407938787006,2.7003086243366083
154,8,12,dp_delayed_recluster,4.915184622223257,3.307189138830738,3.5355339059327378
154,12,8,fixed_broad_birth,3.936213634148071,2.282177322938192,3.1457643480294792
154,12,8,measurement_driven_birth,3.5812436109098003,2.9755951785595207,1.9094065395649333
154,12,8,dp_delayed_recluster,3.8754181103469385,2.6020824993326657,2.7950849718747373
154,16,6,fixed_broad_birth,3.7178553107035315,2.165063509461097,2.9755951785595207
154,16,6,measurement_driven_birth,3.264994324843067,2.886751345948129,1.4433756729740645
154,16,6,dp_delayed_recluster,3.509226851855307,2.282177322938192,2.6020824993326657
155,6,16,fixed_broad_birth,5.235483021706622,3.608439182435161,3.608439182435161
155,6,16,measurement_driven_birth,5.327752112297434,4.448782605013046,2.7950849718747373
155,6,16,dp_delayed_recluster,4.951692478434893,3.886407938787006,2.886751345948129
155,8,12,fixed_broad_birth,5.55530418053385,3.608439182435161,4.14578098794425
155,8,12,measurement_driven_birth,5.303818369854719,4.389855730355308,2.886751345948129
155,8,12,dp_delayed_recluster,4.746466904280223,3.5355339059327378,3.0618621784789726
155,12,8,fixed_broad_birth,4.433221228601691,2.7950849718747373,3.38501600193165
155,12,8,measurement_driven_birth,3.787082626928545,2.9755951785595207,2.282177322938192
155,12,8,dp_delayed_recluster,3.898784331926129,2.7003086243366083,2.7003086243366083
155,16,6,fixed_broad_birth,4.54395904832906,2.6020824993326657,3.679900360969936
155,16,6,measurement_driven_birth,3.718392114512225,3.1457643480294792,1.9094065395649333
155,16,6,dp_delayed_recluster,3.876573918254137,2.7950849718747373,2.6020824993326657
156,6,16,fixed_broad_birth,5.314652496759952,3.75,3.679900360969936
156,6,16,measurement_driven_birth,5.355174412960716,4.7871355387816905,2.282177322938192
156,6,16,dp_delayed_recluster,5.0341355394644784,4.018187817080398,2.886751345948129
156,8,12,fixed_broad_birth,5.082970780616737,3.4610932762158644,3.608439182435161
156,8,12,measurement_driven_birth,5.018453272096086,4.269562819149833,2.5
156,8,12,dp_delayed_recluster,4.385190281256612,3.38501600193165,2.6020824993326657
156,12,8,fixed_broad_birth,4.3273159929117755,2.282177322938192,3.608439182435161
156,12,8,measurement_driven_birth,3.600445370998434,3.0618621784789726,1.7677669529663689
