seed,tracker,scans,total_births,total_confirmed_births,rms_gospa,rms_localization,rms_missed,rms_false,early_rms_gospa,late_rms_gospa,mean_cardinality_error,mean_false_targets,mean_missed_targets,final_birth_atoms,recurrent_birth_atoms,spurious_birth_atoms,birth_region_error,runtime_seconds
28,pmbm_oracle,96,NaN,NaN,3.13570706876,0.676504856671,2.04124145232,2.28217732294,3.80067582635,2.74343213205,0.1875,0.104166666667,0.0833333333333,NaN,NaN,NaN,NaN,5.65143299103
29,pmbm_broad,96,NaN,NaN,5.10173577593,0.711951258181,4.14578098794,2.88675134595,4.38116028942,5.4262583011,0.447916666667,0.166666666667,0.34375,NaN,NaN,NaN,NaN,232.81678009
29,pmbm_oracle,96,NaN,NaN,4.02619847698,0.765032140518,2.04124145232,3.38501600193,3.3701859614,4.31698211217,0.3125,0.229166666667,0.0833333333333,NaN,NaN,NaN,NaN,7.30063986778
30,pmbm_broad,96,NaN,NaN,4.73336489704,0.727834629964,3.75,2.79508497187,4.72000854614,4.7400289593,0.4375,0.15625,0.28125,NaN,NaN,NaN,NaN,144.65118885
30,pmbm_oracle,96,NaN,NaN,3.23577067506,0.757877647277,1.02062072616,2.97559517856,3.81791987389,2.90121728084,0.197916666667,0.177083333333,0.0208333333333,NaN,NaN,NaN,NaN,6.42644286156
31,pmbm_broad,96,NaN,NaN,4.76056956304,0.887706350425,3.67990036097,2.88675134595,5.09720357503,4.58298938513,0.375,0.166666666667,0.270833333333,NaN,NaN,NaN,NaN,176.579836845
31,pmbm_oracle,96,NaN,NaN,3.32116392988,0.783238905087,1.44337567297,2.88675134595,3.81689490287,3.04316470535,0.1875,0.166666666667,0.0416666666667,NaN,NaN,NaN,NaN,6.12756991386
32,pmbm_broad,96,NaN,NaN,5.10905022005,0.762601349133,4.33012701892,2.60208249933,5.05037749836,5.1381353416,0.510416666667,0.135416666667,0.375,NaN,NaN,NaN,NaN,138.644021034
32,pmbm_oracle,96,NaN,NaN,3.69526786293,0.796348695907,1.76776695297,3.14576434803,3.15440837098,3.93793864639,0.239583333333,0.197916666667,0.0625,NaN,NaN,NaN,NaN,5.99284291267
33,pmbm_broad,96,NaN,NaN,5.11457527331,0.798778375392,4.38985573036,2.5,4.57650575846,5.36340543507,0.489583333333,0.125,0.385416666667,NaN,NaN,NaN,NaN,124.715177059
33,pmbm_oracle,96,NaN,NaN,3.63042915004,0.82463071338,1.90940653956,2.97559517856,3.16169774659,3.8434174116,0.25,0.177083333333,0.0729166666667,NaN,NaN,NaN,NaN,6.00309300423
34,pmbm_broad,96,NaN,NaN,4.61452104798,0.678580259758,4.01818781708,2.16506350946,4.86624270445,4.48336343877,0.416666666667,0.09375,0.322916666667,NaN,NaN,NaN,NaN,133.327471018
34,pmbm_oracle,96,NaN,NaN,3.37594764253,0.677880878248,1.44337567297,2.97559517856,2.85097346771,3.60991812523,0.21875,0.177083333333,0.0416666666667,NaN,NaN,NaN,NaN,7.53028202057
35,pmbm_broad,96,NaN,NaN,4.55291932455,0.645425732288,3.88640793879,2.28217732294,5.03672836337,4.29060546551,0.385416666667,0.104166666667,0.302083333333,NaN,NaN,NaN,NaN,222.763399839
35,pmbm_oracle,96,NaN,NaN,3.05249139361,0.680835546515,1.02062072616,2.79508497187,3.59509290178,2.74120577044,0.15625,0.15625,0.0208333333333,NaN,NaN,NaN,NaN,7.76278400421
36,pmbm_broad,96,NaN,NaN,4.56683568574,0.737216508574,3.75,2.5,4.22958068924,4.72644748912,0.40625,0.125,0.28125,NaN,NaN,NaN,NaN,249.887540102
36,pmbm_oracle,96,NaN,NaN,3.08041254319,0.796727537851,1.02062072616,2.79508497187,2.33793622169,3.39122975718,0.177083333333,0.15625,0.0208333333333,NaN,NaN,NaN,NaN,6.49287605286
37,pmbm_broad,96,NaN,NaN,4.67072560043,0.679345985402,3.95284707521,2.39356776939,5.19893693901,4.38281231676,0.427083333333,0.114583333333,0.3125,NaN,NaN,NaN,NaN,210.678364992
37,pmbm_oracle,96,NaN,NaN,3.23503351082,0.754724110386,1.25,2.88675134595,3.63602710009,3.01460050221,0.197916666667,0.166666666667,0.03125,NaN,NaN,NaN,NaN,6.99627804756
38,pmbm_broad,96,NaN,NaN,4.67721605668,0.722622566898,3.95284707521,2.39356776939,3.99369890723,4.98394518233,0.40625,0.114583333333,0.3125,NaN,NaN,NaN,NaN,212.003300905
38,pmbm_oracle,96,NaN,NaN,3.23360554427,0.748579643459,1.25,2.88675134595,2.59384940127,3.5100256218,0.177083333333,0.166666666667,0.03125,NaN,NaN,NaN,NaN,6.58269309998
39,pmbm_broad,96,NaN,NaN,5.14552893192,0.659394663717,4.38985573036,2.60208249933,4.7115359649,5.34933794123,0.5,0.135416666667,0.385416666667,NaN,NaN,NaN,NaN,197.765729904
39,pmbm_oracle,96,NaN,NaN,3.53700718759,0.728871167196,1.61374306092,3.06186217848,3.598956254,3.50562215712,0.239583333333,0.1875,0.0520833333333,NaN,NaN,NaN,NaN,6.04201602936
40,pmbm_broad,96,NaN,NaN,4.6960972039,0.836159244311,3.95284707521,2.39356776939,4.40433363998,4.83538168262,0.427083333333,0.114583333333,0.3125,NaN,NaN,NaN,NaN,141.040234089
40,pmbm_oracle,96,NaN,NaN,3.27043765194,0.894387556863,1.61374306092,2.70030862434,3.41270670172,3.19692979854,0.197916666667,0.145833333333,0.0520833333333,NaN,NaN,NaN,NaN,8.83356785774
41,pmbm_broad,96,NaN,NaN,5.26590492432,0.80400332002,4.44878260501,2.70030862434,5.04204668198,5.37433853011,0.5,0.145833333333,0.395833333333,NaN,NaN,NaN,NaN,150.008153915
41,pmbm_oracle,96,NaN,NaN,3.76379362834,0.790237818688,2.28217732294,2.88675134595,3.61181520584,3.83752643959,0.25,0.166666666667,0.104166666667,NaN,NaN,NaN,NaN,6.84125590324
42,pmbm_broad,96,NaN,NaN,4.87236836081,0.907362538793,3.95284707521,2.70030862434,4.45961192402,5.06615148893,0.416666666667,0.145833333333,0.3125,NaN,NaN,NaN,NaN,179.814982891
42,pmbm_oracle,96,NaN,NaN,3.39847541388,0.782390656089,1.76776695297,2.79508497187,2.89599089596,3.6236819774,0.197916666667,0.15625,0.0625,NaN,NaN,NaN,NaN,7.47689080238
43,pmbm_broad,96,NaN,NaN,4.39710982745,0.764574937226,3.60843918244,2.39356776939,3.81821619412,4.65966466598,0.375,0.114583333333,0.260416666667,NaN,NaN,NaN,NaN,133.68316102
43,pmbm_oracle,96,NaN,NaN,3.7474654979,0.708400304387,1.44337567297,3.38501600193,2.58866951884,4.2088765185,0.270833333333,0.229166666667,0.0416666666667,NaN,NaN,NaN,NaN,6.99385404587
